#1,  Buffy, Closet Monster, 2015, Buffy 4,
, 	," ""Power""", 2014, Kanan, /I) {We're in This Together (#4.4)}  (as Curtis '50 Cent' Jackson
, 	," ""Power""", 2014, Kanan, /I) {Who You With? (#1.6)}  (as Curtis '50 Cent' Jackson
, 	," ""Power""", 2014, Kanan, /I) {You Lied to My Face (#4.7)}  (credit only
, 	," ""Quelli che... il calcio""", 1993, Himself - Performer, ) {(#17.16)}  (archive footage
, 	," ""Rachael Ray""", 2006, Himself, 
, 	," ""Rachael Ray""", 2006, Himself," ) {Curtis ""50 Cent"" Jackson Is in the House Today -- And Even Though He's a Superstar", He's Revealing Which Celeb Made Him Starstruck! (#10.95
, 	," ""Robot Chicken""", 2001, 50 Cent/Gun, ) {Eaten by Cats (#6.16)}  (voice
, 	," ""Saturday Night Live""", 1975, Himself - Musical Guest, ) {Hilary Swank/50 Cent (#30.13
, 	," ""Sen kv�ll med Luuk""", 1996, Himself, ) {(#12.1
, 	," ""SexTV""", 1998, Himself, ) {The Boy Code... Forming Masculinity/The Descent of Men (#6.3)}  (archive footage
, 	," ""Sidewalks Entertainment""", 1988, Himself - Guest, ) {Omari and 50 Cent Return (#27.67
, 	," ""T4""", 2001, Himself, ) {(2004-02-29
, 	," ""Talk Stoop with Cat Greenleaf""", 2009, Himself, ) {Spirit Animals (#9.25
, 	," ""The Daily Show""", 1996, Himself," ) {Curtis ""50 Cent"" Jackson (#22.130)}  (as Curtis '50 Cent' Jackson"
, 	," ""The Finder""", 2012, Big Glade, ) {Life After Death (#1.8)}  (as Curtis '50 Cent' Jackson
, 	," ""The Graham Norton Show""", 2007, Himself, ) {(#6.12)}  (archive footage
, 	," ""The Hour""", 2004, Himself, ) {New Year's Special (#7.69)}  (archive footage) (uncredited
, 	," ""The Insider""", 2004, Himself, ) {(2014-06-06
, 	," ""The Late Late Show with Craig Ferguson""", 2005, Himself, ) {(#4.187
, 	," ""The Life & Rhymes of...""", 2005, Himself, 
, 	," ""The Meredith Vieira Show""", 2014, Himself, ) {What's Hot Now!/Rapper 50 Cent/10-Year-Old Shark Attack Survivor (#2.3
, 	," ""The O'Reilly Factor""", 1996," Himself - 'Pinhead' (segment ""Pinheads & Patriots"")", ) {(2008-02-04)}  (archive footage
, 	," ""The O'Reilly Factor""", 1996," Himself - 'Pinhead' (segment ""Pinheads & Patriots"")", ) {(2008-02-11)}  (archive footage
, 	," ""The O'Reilly Factor""", 1996, Himself, ) {(2008-04-03)}  (archive footage
, 	," ""The Talk""", 2010, Himself - Guest, ) {50 Cent/Nischelle Turner/Pastry Chef Mariah Swan (#5.210
, 	," ""The Tonight Show Starring Jimmy Fallon""", 2014, Himself - Throwing Out Mets First Pitch, ) {Jeremy Renner/Edie Falco/Tori Kelly (#2.138)}  (archive footage
, 	," ""The Tonight Show with Conan O'Brien""", 2009, Himself, ) {Jane Lynch/50 Cent (#1.105
, 	," ""The Tyra Banks Show""", 2005, Himself, ) {(2009-12-01
, 	," ""The View""", 1997, Themselves, ) {(2005-11-11
, 	," ""The View""", 1997, Himself - Guest Co-Host, ) {Guest Co-Host Curtis '50 Cent' Jackson/Lynn Whitfield (#19.204)}  (as Curtis '50 Cent' Jackson
, 	," ""Today""", 1952, Himself - Guest, ) {(2014-12-05
, 	," ""Top of the Pops Saturday""", 2003, Himself, ) {(2004-03-06
, 	," ""Top of the Pops""", 1964, Himself, ) {(2004-03-19)}  (as G-Unit
